HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
3FHTJGYT9XP9QGTQWQ4BDUXLTRSPG4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:28 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:31 PDT 2022,,,39GXDJN2O439P5IYP66OGT0THMQ8VP,A2R99OKTW7QVER,Approved,Thu May 19 07:35:24 PDT 2022,Thu May 19 07:40:10 PDT 2022,Sun May 22 07:40:10 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,286,100% (15/15),100% (15/15),100% (15/15),disgusting,waste,,Negative,,
31YWE12TFA1V6WKGPEAY1U6VWNIX7X,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:31 PDT 2022,,,3DIP6YHAPNHSNUWCUGHEGPC7HRN8EJ,A3MHLQBHJ266G,Approved,Thu May 19 07:35:10 PDT 2022,Thu May 19 07:37:29 PDT 2022,Sun May 22 07:37:29 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,139,100% (18/18),100% (18/18),100% (18/18),cheap,padding,,Negative,,
32FESTC2ORF919LHBQ7MX9Z53GSUCV,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:31 PDT 2022,,,3OVHNO1VEHQ2FKJZ7B67NRRQGOTDZ0,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:23 PDT 2022,Thu May 19 07:37:17 PDT 2022,Sun May 22 07:37:17 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,114,100% (22/22),100% (22/22),100% (22/22),actually,people,,Positive,,
39KV3A5D2IWNAFYHV44B2MP3H8GS7K,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:32 PDT 2022,,,3WEV0KO0OXH5E8XLCJCZRYUNT9TDSV,A2R99OKTW7QVER,Approved,Thu May 19 07:35:18 PDT 2022,Thu May 19 07:39:31 PDT 2022,Sun May 22 07:39:31 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,253,100% (15/15),100% (15/15),100% (15/15),wires,thing,,Positive,,
3PN6H8C9SEFZRSDX5HL6HE5THDCDA2,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:32 PDT 2022,,,3EFVCAY5LEY0YAI48HS5D5PZMZJ8J4,A2R99OKTW7QVER,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:39:23 PDT 2022,Sun May 22 07:39:23 PDT 2022,Thu May 19 07:56:07 PDT 2022,,,248,100% (15/15),100% (15/15),100% (15/15),notwireless,pair,,Positive,,
3YLTXLH3EPVNQCO1GWMTYU9M8R5PH3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:32 PDT 2022,,,3K5TEWLKG602EBUBYSIFTIU7KIVIV7,A3MHLQBHJ266G,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:37:49 PDT 2022,Sun May 22 07:37:49 PDT 2022,Thu May 19 07:56:37 PDT 2022,,,154,100% (18/18),100% (18/18),100% (18/18),perfect,,,Very Positive,,
3BO3NEOQNA6GZ3TJXVMH8BL69IKIA9,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:33 PDT 2022,,,32ZKVD547QC8FUEM88KSO0YBY8IB3U,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:39:16 PDT 2022,Sun May 22 07:39:16 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,242,100% (16/16),100% (16/16),100% (16/16),Great,sound,,Positive,,
33K3E8REX6KZ6APZZJ24FU2Q77OX8K,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:33 PDT 2022,,,33CUSNVVNY1BETMLHDVEOFGL6OP88K,A3JATAKL89S1WV,Approved,Thu May 19 07:35:30 PDT 2022,Thu May 19 07:37:02 PDT 2022,Sun May 22 07:37:02 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,92,100% (4/4),100% (4/4),100% (4/4),English,dialogue,,Very Positive,,
32L724R86V9NM7ZLME4EY6A184KPIW,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:34 PDT 2022,,,326O153BMTN44PS3BOSU2HQ8SIKDEU,A1X37D8U3I8SM,Approved,Thu May 19 07:35:05 PDT 2022,Thu May 19 07:35:27 PDT 2022,Sun May 22 07:35:27 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,22,100% (2/2),100% (2/2),100% (2/2),not disturbing,others,,Very Positive,,
3PR3LXCWTPOZKF894B8IFQX1RD6X99,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:34 PDT 2022,,,3U4J9857OP0QGDF9AKNI1HAR3A47BV,A2F6QNK2I065OK,Approved,Thu May 19 07:35:28 PDT 2022,Thu May 19 07:35:32 PDT 2022,Sun May 22 07:35:32 PDT 2022,Thu May 19 07:56:07 PDT 2022,,,4,100% (3/3),100% (3/3),100% (3/3),Great,item,,,,
3WRAAIUSCTODPYIEWHMIBL8LXVOXAO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:34 PDT 2022,,,3KXIR214IF5Z9DXUPTW0XCNDI21426,A59DVED5S9N9Y,Approved,Thu May 19 07:35:24 PDT 2022,Thu May 19 07:45:30 PDT 2022,Sun May 22 07:45:30 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,606,100% (5/5),100% (5/5),100% (5/5),lower,volume,,Negative,,
3R0WOCG22WYJ61RVBM2XHFHNOG4UDV,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:34 PDT 2022,,,3Z3ZLGNNSTJVJ0GBRQHIJPTAK8J3QY,A260RVA65FR2IB,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:57:43 PDT 2022,Sun May 22 07:57:43 PDT 2022,Thu May 19 08:06:32 PDT 2022,,,1351,100% (8/8),100% (8/8),100% (8/8),hard,Husband,,Negative,,
3L4YG5VWAXHXPZG9PRC87FDZ2G9DD4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:35 PDT 2022,,,3L0KT67Y8P58CJSC8FZD4J4OBXYYSN,A1O4RSQM7PU2QR,Approved,Thu May 19 07:35:24 PDT 2022,Thu May 19 07:35:56 PDT 2022,Sun May 22 07:35:56 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,32,100% (2/2),100% (2/2),100% (2/2),little,while,,Neutral,,
3VDVA3ILJN469OAOBOTLCYFNQBMG1R,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:35 PDT 2022,,,3NAPMVF0Z74WS0FDRRU70O7N94R72T,A1PF0W8RH1CLSB,Approved,Thu May 19 07:35:13 PDT 2022,Thu May 19 07:46:29 PDT 2022,Sun May 22 07:46:29 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,676,100% (6/6),100% (6/6),100% (6/6),big,time,,Neutral,,
3CIS7GGG7F8OY75V7HDHNXZ8OS5UEO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:29 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:35 PDT 2022,,,3GLB5JMZF8K2O3OUHJII2KBK5YZGDE,A2R99OKTW7QVER,Approved,Thu May 19 07:35:21 PDT 2022,Thu May 19 07:39:59 PDT 2022,Sun May 22 07:39:59 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,278,100% (15/15),100% (15/15),100% (15/15),less rated,distance,,Neutral,,
3HXK2V1N5U4DY9SKUSTZHHPSIH0G28,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:35 PDT 2022,,,3EF8EXOTTCKINAYJ9WJQYV2R8TDJ1V,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:22 PDT 2022,Thu May 19 07:37:37 PDT 2022,Sun May 22 07:37:37 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,135,100% (26/26),100% (26/26),100% (26/26),jazzed,wife,,Positive,,
3WYZV0QBGT2I88N62VME6WSRFD9XBJ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:35 PDT 2022,,,3TU5ZICBROQHKXMH37CEA61L0UB8QV,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:18 PDT 2022,Thu May 19 07:36:27 PDT 2022,Sun May 22 07:36:27 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,69,100% (22/22),100% (22/22),100% (22/22),away,box,,Neutral,,
36MUZ9VAFGR2H5U9LMNSDXVK2SADEX,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:36 PDT 2022,,,3KOPY89HMJREXDCYW0X9MOHO6DR3J7,A59DVED5S9N9Y,Approved,Thu May 19 07:35:01 PDT 2022,Thu May 19 07:45:20 PDT 2022,Sun May 22 07:45:20 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,619,100% (5/5),100% (5/5),100% (5/5),long,capacity,,Neutral,,
33NKDW9FG771IDFCGVI9HGY9XY9XCQ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:36 PDT 2022,,,3KAKFY4PG5RI22SSEIC9AN2OTY23IV,A2FHJCRBRP7VH4,Approved,Thu May 19 07:35:00 PDT 2022,Thu May 19 07:35:20 PDT 2022,Sun May 22 07:35:20 PDT 2022,Thu May 19 07:55:58 PDT 2022,,,20,100% (1/1),100% (1/1),100% (1/1),not determinable,reason,,Neutral,,
3UEBBGULQPDG4L5R2SXN5FK80TKUF6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:37 PDT 2022,,,3WQQ9FUS6LJUGRKSKPFOFH6MEUAB8M,AYMJAMX7Z7YHG,Approved,Thu May 19 07:35:19 PDT 2022,Thu May 19 07:35:30 PDT 2022,Sun May 22 07:35:30 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,11,100% (8/8),100% (8/8),100% (8/8),Practical,looking,,Positive,,
3B623HUYKEFRAT3059WHGMLYSSMS87,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:37 PDT 2022,,,3MMN5BL1WAT4YLIJZXA12G95A7M3MB,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:08 PDT 2022,Thu May 19 07:38:53 PDT 2022,Sun May 22 07:38:53 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,225,100% (16/16),100% (16/16),100% (16/16),nice,looking,,Very Positive,,
3OID399FYQWUNJU5GX7YVFGKETPDFF,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:37 PDT 2022,,,37W3JXSD6HX1J09LSK9E1879HAUYW2,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:38:06 PDT 2022,Sun May 22 07:38:06 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,159,100% (26/26),100% (26/26),100% (26/26),easier,operation,,Positive,,
3A3KKYU7QD6Z2ZMDJFG1ITPEIA7MW4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:37 PDT 2022,,,336KAV9KY1HF7KBEE0K7D1RKD3ZY2K,A1AMGHYG5PT0L2,Approved,Thu May 19 07:34:57 PDT 2022,Thu May 19 07:47:07 PDT 2022,Sun May 22 07:47:07 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,730,100% (1/1),100% (1/1),100% (1/1),not larger,Controls,,Neutral,,
3BVS8WK9RAKLIDYB39MD3M5CR05IB4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:38 PDT 2022,,,3X66WABAJ7746BMXOUC6PBP8ELAG3G,A1UPH6XQ5RSDP7,Approved,Thu May 19 07:35:07 PDT 2022,Thu May 19 07:43:24 PDT 2022,Sun May 22 07:43:24 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,497,100% (1/1),100% (1/1),100% (1/1),static,oh,,Neutral,,
3IKDQS3DROP4SIQHH9I8E6BU9L5ICB,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:38 PDT 2022,,,3CFVK00FWWAJPMNGIN7K9660KTY6LI,A3MHLQBHJ266G,Approved,Thu May 19 07:34:54 PDT 2022,Thu May 19 07:36:16 PDT 2022,Sun May 22 07:36:16 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,82,100% (18/18),100% (18/18),100% (18/18),perfect,reception,,Very Positive,,
31MCUE39CUB2JRO3YS740RUKOV0G3J,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:38 PDT 2022,,,3VZLGYJEYWZGDQOGYB7JHYUIW64XZL,A2JP9IKRHNLRPI,Approved,Thu May 19 07:34:53 PDT 2022,Thu May 19 07:37:14 PDT 2022,Sun May 22 07:37:14 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,141,100% (1/1),100% (1/1),100% (1/1),sound,quality,,Neutral,,
3DQYSJDTZV0GFBZQCMO474YCIAMXEJ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:38 PDT 2022,,,317HQ483IIHP66L2W1WOJ10UYFTINQ,A6SPT88FAZLY1,Approved,Thu May 19 07:35:08 PDT 2022,Thu May 19 08:15:56 PDT 2022,Sun May 22 08:15:56 PDT 2022,Thu May 19 08:48:16 PDT 2022,,,2448,100% (2/2),100% (2/2),100% (2/2),garbled,noise,,Negative,,
3K1H3NEY8VO01JQ0RHDGD0GWF8PDGE,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:39 PDT 2022,,,3OS4RQUCRK43V6UFS3LUP9N81YNBF3,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:28 PDT 2022,Thu May 19 07:38:29 PDT 2022,Sun May 22 07:38:29 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,181,100% (26/26),100% (26/26),100% (26/26),Sound,quality,,Positive,,
3NQUW096OGX4KLRKQS5U4W2EK4WL9B,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:30 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:39 PDT 2022,,,3LEP4MGT3RP6XMGJ1XQ419KNPL7BDS,A1NMUM4BXM3A0O,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:36:09 PDT 2022,Sun May 22 07:36:09 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,42,100% (13/13),100% (13/13),100% (13/13),rechargeable,batteries,,Positive,,
335HHSX8DNUE1FLBBNVYY0SXU82DHD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:39 PDT 2022,,,3TMFV4NEPJ3M4UI3FGBK2VJ7OVRW8M,A3TNLC6XGYNDKS,Approved,Thu May 19 07:34:58 PDT 2022,Thu May 19 07:58:33 PDT 2022,Sun May 22 07:58:33 PDT 2022,Thu May 19 08:06:32 PDT 2022,,,1415,100% (1/1),100% (1/1),100% (1/1),multiple,years,,,,
3QXFBUZ40U5MIL1MDC35N0KK18KUG5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:40 PDT 2022,,,3L4PIM1GQ45WB4SZTQZ8E9ZSPVFYRZ,A2F6QNK2I065OK,Approved,Thu May 19 07:35:22 PDT 2022,Thu May 19 07:35:28 PDT 2022,Sun May 22 07:35:28 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,6,100% (3/3),100% (3/3),100% (3/3),daily,use,,Very Positive,,
3QE4DGPGC10N1N77Y6CNAWMQ2VWG44,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:40 PDT 2022,,,3YT88D1N0JN98XIGELXLN3H1L2R3K6,A36CMQ8MXQ4G0V,Approved,Thu May 19 07:35:06 PDT 2022,Thu May 19 07:35:23 PDT 2022,Sun May 22 07:35:23 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,17,100% (10/10),100% (10/10),100% (10/10),good,quality,,Positive,,
3UXQ63NLBKBN8E6HOCJQV2X484ZLBL,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:40 PDT 2022,,,38JBBYETQZZR4T9AIDR1ZDW2F5RE4I,AYMJAMX7Z7YHG,Approved,Thu May 19 07:35:30 PDT 2022,Thu May 19 07:35:40 PDT 2022,Sun May 22 07:35:40 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,10,100% (8/8),100% (8/8),100% (8/8),great,Functionality,,Positive,,
3XD2A6FGGXJROYMAA12VGIG9CY4S9W,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:40 PDT 2022,,,3KYQYYSHY6WQGG5S52VQ7TKMWKQDOY,A1PF0W8RH1CLSB,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:46:07 PDT 2022,Sun May 22 07:46:07 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,655,100% (6/6),100% (6/6),100% (6/6),great,batteries,,Very Positive,,
31MBOZ6PBYG6IJYN2CFL6M3MQPZLCS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:41 PDT 2022,,,3S0TNUHWK47NVOICYL6UA7UMHFM8DQ,A36Z30RJ3WE7GT,Approved,Thu May 19 07:35:18 PDT 2022,Thu May 19 07:35:30 PDT 2022,Sun May 22 07:35:30 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,12,100% (2/2),100% (2/2),100% (2/2),Excellent,audio,,Positive,,
34D9ZRXCZ1J5THWF27GVCDRTIGMSAB,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:41 PDT 2022,,,31JLPPHS25JSYO3VCDPEUKYA5713OQ,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:11 PDT 2022,Thu May 19 07:35:54 PDT 2022,Sun May 22 07:35:54 PDT 2022,Thu May 19 07:55:58 PDT 2022,,,43,100% (26/26),100% (26/26),100% (26/26),comfortable,audio,,Positive,,
